Date,Open,High,Low,Last,Volume,Turnover
2017-01-11,67.34,67.99,67.06,67.63,459317.0,31034230.34
2017-01-10,67.6,67.8,67.18,67.33,687405.0,46328063.07
2017-01-09,67.8,67.8,67.02,67.61,595635.0,40165101.83
2017-01-06,67.7,67.82,66.99,67.7,965853.0,65154998.07
2017-01-05,67.84,68.32,66.98,67.76,1074963.0,72595104.53
2017-01-04,68.82,68.84,68.04,68.51,730113.0,49957822.38
2017-01-03,68.74,68.97,68.12,68.7,738562.0,50694505.1
2017-01-02,68.35,69.08,68.32,68.53,385610.0,26486298.63
2016-12-30,68.14,68.43,67.43,68.42,703309.0,47930698.52
2016-12-29,67.98,68.23,67.89,68.15,474215.0,32279437.7
2016-12-28,67.9,68.42,67.9,68.28,500902.0,34186164.42
2016-12-27,67.9,68.27,67.9,68.0,332254.0,22614227.63
2016-12-23,68.05,68.33,67.76,67.98,357338.0,24305352.56
2016-12-22,68.0,68.43,67.8,68.07,507935.0,34553781.93
2016-12-21,67.72,68.49,67.67,68.06,503548.0,34267828.38
2016-12-20,67.95,68.19,67.58,68.01,737667.0,50104854.38
2016-12-19,68.11,68.68,67.42,67.81,964171.0,65474599.86
2016-12-16,68.8,69.89,68.4,68.61,2251516.0,155410027.56
2016-12-15,67.55,69.04,67.51,68.85,1468133.0,100403785.54
2016-12-14,67.45,67.6,66.83,67.39,776403.0,52293897.16
2016-12-13,67.05,67.8,66.97,67.51,918224.0,61916307.51
2016-12-12,66.56,67.44,66.55,67.09,1009983.0,67768678.64
2016-12-09,66.45,66.56,65.95,66.54,751165.0,49819742.25
2016-12-08,66.77,67.12,65.81,66.47,1412016.0,93774888.75
2016-12-07,66.6,66.95,65.9,66.58,991317.0,65856518.52
2016-12-06,65.6,66.18,64.9,66.1,1086521.0,71411109.79
2016-12-05,64.85,66.49,64.85,65.48,1071087.0,70615651.45
2016-12-02,64.81,65.21,64.23,64.91,1145647.0,74078184.35
2016-12-01,64.58,65.2,64.25,65.2,1145393.0,74354771.24
2016-11-30,64.0,65.08,64.0,64.77,1176735.0,76151203.79
2016-11-29,63.25,64.14,63.18,64.1,1115606.0,71231820.65
2016-11-28,63.78,63.9,63.0,63.3,657012.0,41582298.43
2016-11-25,64.04,64.19,63.51,63.78,496766.0,31686023.65
2016-11-24,64.3,64.5,63.8,63.87,556764.0,35625930.9
2016-11-23,62.9,64.15,62.81,64.02,1431023.0,90908142.09
2016-11-22,64.41,65.03,64.23,64.26,1052441.0,67837737.82
2016-11-21,62.69,64.02,62.23,63.85,991389.0,62901365.16
2016-11-18,62.54,62.82,62.09,62.46,1097764.0,68509947.61
2016-11-17,61.84,62.2,61.45,62.16,1076680.0,66692499.57
2016-11-16,62.85,63.05,61.74,61.88,743708.0,46163397.32
2016-11-15,63.36,63.56,61.88,62.58,993244.0,62082749.19
2016-11-14,63.49,64.14,62.79,63.1,1424354.0,90199609.83
2016-11-11,63.89,64.35,62.63,62.84,708175.0,44792419.86
2016-11-10,62.8,64.55,62.71,63.81,1292996.0,82656865.4
2016-11-09,59.59,62.56,59.42,62.52,1525367.0,93383608.26
2016-11-08,61.42,61.88,61.12,61.52,778775.0,47830119.76
2016-11-07,60.68,61.43,60.64,61.41,804935.0,49271511.01
2016-11-04,60.2,60.26,59.46,60.06,834787.0,50022769.15
2016-11-03,60.89,61.04,60.28,60.28,922469.0,55953695.77
2016-11-02,61.94,61.94,60.89,60.98,836689.0,51149285.01
2016-11-01,63.0,63.14,61.97,62.19,773184.0,48256865.48
2016-10-31,62.86,63.15,62.22,62.63,994256.0,62227008.51
2016-10-28,63.41,63.5,63.02,63.15,1139464.0,72041580.18
2016-10-27,63.19,63.87,62.94,63.7,1343919.0,85412928.5
2016-10-26,62.09,63.3,62.05,63.3,1080996.0,67852620.68
2016-10-25,62.5,62.87,61.78,62.75,1355103.0,84771275.46
2016-10-24,64.43,65.14,64.04,64.07,739856.0,47670446.64
2016-10-21,64.82,64.92,63.79,64.38,1075573.0,69243247.53
2016-10-20,64.79,64.97,64.01,64.57,916044.0,59063464.27
2016-10-19,63.61,64.7,63.5,64.68,899007.0,57803217.29
2016-10-18,63.47,63.86,63.27,63.4,758159.0,48119123.79
2016-10-17,62.62,63.28,62.43,62.97,651170.0,40955583.28
2016-10-14,62.29,62.89,62.22,62.74,869332.0,54485991.36
2016-10-13,62.98,62.98,61.34,62.15,1286014.0,79482354.3
2016-10-12,63.83,63.93,63.1,63.22,883997.0,55976272.72
2016-10-11,65.4,65.4,63.81,63.83,965609.0,62159051.73
2016-10-10,65.94,66.15,65.22,65.69,998227.0,65527518.97
2016-10-07,66.41,66.41,65.35,65.7,890553.0,58604900.0
2016-10-06,65.9,66.73,65.86,66.5,913536.0,60694094.0
2016-10-05,65.77,66.19,65.5,65.9,933296.0,61512214.24
2016-10-04,64.5,66.65,64.33,66.48,1279611.0,84544371.31
2016-10-03,63.95,64.45,63.74,64.42,801255.0,51475198.85
2016-09-30,63.04,64.22,62.48,64.0,1109899.0,70263392.49
2016-09-29,64.34,64.73,63.6,63.74,607941.0,38966796.71
2016-09-28,63.35,64.25,63.35,63.83,461032.0,29442316.96
2016-09-27,63.76,63.88,62.47,63.1,847869.0,53347875.73
2016-09-26,64.74,64.79,63.39,63.39,905537.0,57675150.31
2016-09-23,65.42,65.55,65.02,65.04,758428.0,49437229.32
2016-09-22,64.59,66.2,64.58,65.6,997710.0,65466956.44
2016-09-21,64.33,64.6,64.11,64.32,686437.0,44155548.24
2016-09-20,63.9,64.2,63.58,63.65,679110.0,43277087.31
2016-09-19,63.49,64.15,63.44,64.01,644434.0,41177298.66
2016-09-16,63.19,63.75,62.6,63.04,2403006.0,151720972.49
2016-09-15,63.7,63.99,63.09,63.39,1214131.0,77037173.36
2016-09-14,64.19,64.28,63.57,63.78,1278189.0,81563476.55
2016-09-13,64.08,64.49,63.87,63.87,794475.0,50902733.67
2016-09-12,63.98,64.13,63.17,63.79,965303.0,61407258.95
2016-09-09,64.54,64.91,64.43,64.69,856419.0,55387118.24
2016-09-08,64.6,65.07,63.79,64.63,826193.0,53346100.84
2016-09-07,64.92,65.22,64.18,64.51,692772.0,44738014.24
2016-09-06,64.66,65.01,64.42,64.61,696757.0,45065949.81
2016-09-05,64.15,64.65,63.87,64.6,610329.0,39331771.99
2016-09-02,63.15,64.18,62.96,64.06,692810.0,44085857.09
2016-09-01,62.82,63.59,62.63,62.81,868513.0,54810043.34
2016-08-31,62.64,63.08,62.42,62.68,875659.0,54993763.13
2016-08-30,62.46,62.97,62.37,62.64,626834.0,39273818.03
2016-08-29,61.96,62.35,61.65,62.23,303588.0,18829230.92
2016-08-26,61.72,62.51,61.51,62.27,859466.0,53273247.03
2016-08-25,62.37,62.51,61.61,61.91,511856.0,31698384.04
2016-08-24,61.48,62.91,61.19,62.81,767416.0,48007187.88
2016-08-23,61.12,62.15,61.12,61.85,587328.0,36280834.22
2016-08-22,61.4,61.8,60.66,61.0,595176.0,36326761.23
2016-08-19,61.69,61.71,61.0,61.4,532370.0,32655441.23
2016-08-18,61.5,61.78,61.29,61.72,401391.0,24727875.84
2016-08-17,61.56,61.69,61.05,61.31,489813.0,30052089.41
2016-08-16,62.37,62.44,61.39,61.39,570886.0,35188341.91
2016-08-15,62.57,62.99,62.33,62.55,304869.0,19100808.02
2016-08-12,62.3,62.78,62.3,62.53,447756.0,28017897.97
2016-08-11,61.92,62.52,61.45,62.52,459186.0,28545719.78
2016-08-10,61.7,61.88,61.34,61.75,475153.0,29318837.02
2016-08-09,60.92,61.79,60.87,61.68,742004.0,45660798.49
2016-08-08,60.75,61.34,60.55,60.92,846769.0,51647170.4
2016-08-05,60.5,61.02,59.91,60.51,1263049.0,76357081.57
2016-08-04,61.24,61.5,60.1,60.36,913387.0,55362568.89
2016-08-03,61.31,61.45,60.58,60.75,754194.0,45907902.2
2016-08-02,61.95,62.25,61.01,61.22,1106566.0,67957621.53
2016-08-01,61.16,62.17,61.0,62.03,1260922.0,78080373.36
2016-07-29,63.9,63.9,60.29,60.8,2263642.0,138756945.25
2016-07-28,63.43,64.46,63.26,64.25,1048644.0,67128036.03
2016-07-27,62.88,64.61,62.88,63.66,980796.0,62775355.83
2016-07-26,61.26,62.87,61.15,62.79,883185.0,55140137.23
2016-07-25,60.75,61.59,60.61,61.41,770903.0,47224609.49
2016-07-22,61.54,61.54,60.61,60.85,816097.0,49755145.15
2016-07-21,61.64,61.9,61.14,61.54,783989.0,48276734.53
2016-07-20,62.15,62.45,61.65,61.96,766783.0,47531669.91
2016-07-19,61.98,62.51,61.5,61.75,915297.0,56564554.25
2016-07-18,62.76,63.25,61.96,62.2,726699.0,45395116.29
2016-07-15,62.92,63.3,62.47,62.6,758892.0,47613088.303
2016-07-14,62.3,63.23,62.14,63.07,1003623.0,63022200.74
2016-07-13,61.93,62.29,61.54,61.94,967727.0,59916385.78
2016-07-12,61.66,62.66,61.54,62.21,827719.0,51530137.11
2016-07-11,60.45,61.69,60.18,61.59,669797.0,41027221.77
2016-07-08,58.62,60.06,58.46,59.86,785973.0,46783825.39
2016-07-07,57.8,59.39,57.67,58.87,985036.0,57911374.72
2016-07-06,58.14,58.68,56.99,57.47,1350455.0,77843566.09
2016-07-05,59.85,60.02,58.4,58.64,1029580.0,60620467.27
2016-07-04,61.33,61.39,59.87,60.15,557046.0,33713947.81
2016-07-01,61.28,61.58,59.9,61.07,1144306.0,69780583.14
2016-06-30,59.19,61.15,58.89,60.92,1699656.0,103033865.2
2016-06-29,58.56,59.49,58.16,59.3,1077203.0,63627755.04
2016-06-28,56.97,58.31,56.68,57.82,1514127.0,87212308.31
2016-06-27,57.31,58.25,55.62,56.02,1844192.0,104763966.16
2016-06-24,54.59,59.99,53.0,58.28,3755641.0,218867546.8
2016-06-23,61.52,63.0,61.29,62.19,1138236.0,70613163.74
2016-06-22,60.89,61.46,60.58,61.03,1009103.0,61532926.9
2016-06-21,59.3,60.65,58.99,60.42,1126457.0,67613845.51
2016-06-20,58.09,59.26,57.95,59.25,979818.0,57765237.64
2016-06-17,57.42,57.59,56.67,56.93,2033542.0,115949485.43
2016-06-16,56.83,57.42,56.28,56.9,2072392.0,117892266.91
2016-06-15,57.72,58.46,56.02,57.5,2625655.0,151112117.49
2016-06-14,57.81,58.1,57.02,57.02,1381591.0,79210230.145
2016-06-13,59.57,59.78,58.62,58.62,1634715.0,96424499.44
2016-06-10,60.83,61.03,60.17,60.68,1385683.0,83960408.57
2016-06-09,61.12,61.23,60.39,61.0,860170.0,52398071.29
2016-06-08,61.22,61.45,60.91,61.35,939431.0,57513604.57
2016-06-07,61.73,62.13,61.5,61.5,836073.0,51606455.72
2016-06-06,61.73,62.02,61.41,61.41,503413.0,31007880.87
2016-06-03,62.99,63.2,61.16,61.74,1114666.0,69202321.35
2016-06-02,62.3,62.86,61.9,62.73,904256.0,56464016.64
2016-06-01,63.0,63.35,62.07,62.34,990880.0,61916879.73
2016-05-31,63.29,63.4,62.79,63.0,977926.0,61649879.05
2016-05-30,62.85,63.56,62.53,63.36,464730.0,29414317.44
2016-05-27,62.83,62.96,62.45,62.96,673218.0,42282796.12
2016-05-26,62.49,62.98,62.23,62.84,894401.0,56132637.45
2016-05-25,61.9,62.47,61.56,62.46,1057756.0,65793785.13
2016-05-24,59.55,61.81,59.43,61.53,1388082.0,84931166.26
2016-05-23,59.27,59.96,58.94,59.87,1285903.0,76647236.9
2016-05-20,58.96,59.98,58.82,59.98,1205950.0,71835512.73
2016-05-19,58.78,58.91,58.02,58.57,1009469.0,59045376.36
2016-05-18,59.01,59.21,58.27,59.16,807925.0,47538074.77
2016-05-17,60.0,60.24,59.04,59.34,841761.0,50137439.07
2016-05-16,59.31,59.66,58.93,59.66,384813.0,22844013.07
2016-05-13,58.72,59.55,58.33,59.55,693426.0,41004080.43
2016-05-12,59.81,60.32,58.95,59.2,645769.0,38461401.2
2016-05-11,59.48,59.98,59.12,59.86,691685.0,41210607.42
2016-05-10,59.3,60.12,59.2,59.42,641194.0,38199321.13
2016-05-09,58.85,59.41,58.4,58.68,536137.0,31564708.18
2016-05-06,58.36,58.51,57.56,58.33,747266.0,43417320.98
2016-05-05,58.54,58.68,57.81,58.42,558216.0,32557309.15
2016-05-04,58.59,59.28,58.26,58.46,813581.0,47696636.78
2016-05-03,60.2,60.2,58.43,58.71,1081926.0,63677894.84
2016-05-02,60.41,60.83,60.05,60.29,545744.0,32950106.01
2016-04-29,61.69,61.91,60.14,60.17,1104646.0,67050317.19
2016-04-28,63.01,63.01,61.81,62.31,1149459.0,71497539.15
2016-04-27,63.4,63.4,62.98,63.23,935824.0,59145437.54
2016-04-26,63.1,63.64,62.85,62.94,1198065.0,75722512.49
2016-04-25,61.76,62.61,61.45,62.35,1212123.0,75305073.61
2016-04-22,61.8,61.91,60.48,60.79,1493548.0,91390211.35
2016-04-21,62.0,62.69,61.5,62.68,947596.0,58946853.41
2016-04-20,61.0,61.79,60.89,61.76,815571.0,50155492.71
2016-04-19,61.01,61.71,61.0,61.33,776952.0,47663142.63
2016-04-18,59.8,61.23,59.63,60.98,780870.0,47507322.19
2016-04-15,60.78,61.05,60.36,60.36,1079112.0,65402399.28
2016-04-14,61.05,61.29,60.74,61.04,809211.0,49369456.87
2016-04-13,59.64,60.98,59.6,60.98,1110340.0,67173539.22
2016-04-12,59.31,59.37,58.29,59.03,809145.0,47604859.93
2016-04-11,59.02,59.7,58.56,59.06,775682.0,45869427.83
2016-04-08,58.13,59.16,58.01,58.94,900629.0,52906897.39
2016-04-07,58.69,59.05,57.65,57.88,969013.0,56518884.2
2016-04-06,58.92,58.94,58.3,58.68,857262.0,50235731.75
2016-04-05,59.52,59.57,58.76,58.91,1185451.0,70022241.99
2016-04-04,59.01,60.55,58.65,60.41,951424.0,57134876.45
2016-04-01,60.57,60.9,57.89,59.22,2025616.0,119996417.1
2016-03-31,61.64,62.12,61.2,61.48,1349267.0,83189680.39
2016-03-30,62.0,62.52,61.11,62.12,985312.0,61204355.62
2016-03-29,60.97,61.94,60.9,61.88,1013412.0,62486746.9
2016-03-24,61.2,61.41,60.15,61.06,1146018.0,69763421.03
2016-03-23,61.94,62.62,61.16,61.71,1116755.0,69113958.09
2016-03-22,60.31,61.96,59.82,61.85,1697723.0,104094146.82
2016-03-21,60.48,61.27,60.2,60.79,1501051.0,91115864.52
2016-03-18,58.98,61.08,58.88,60.85,4062420.0,245221021.42
2016-03-17,59.34,59.4,57.44,58.74,1849680.0,108057891.25
2016-03-16,57.78,59.15,57.36,59.15,2051008.0,120416651.96
2016-03-15,55.2,57.62,55.06,57.59,2419300.0,137489755.27
2016-03-14,55.8,57.28,54.54,55.52,3983350.0,221822968.42
2016-03-11,58.3,59.37,57.97,59.23,1373841.0,81005466.08
2016-03-10,59.29,61.55,57.31,57.31,1979095.0,116932417.86
2016-03-09,59.11,59.69,58.77,59.11,729426.0,43120273.82
2016-03-08,58.54,59.58,58.0,59.0,1148499.0,67628354.17
2016-03-07,58.74,58.95,58.35,58.85,815211.0,47855669.82
2016-03-04,58.48,58.94,58.0,58.8,1116553.0,65418931.22
2016-03-03,58.21,58.7,57.92,58.25,820031.0,47759207.32
2016-03-02,59.13,59.32,57.99,58.33,1250673.0,73060721.69
2016-03-01,57.25,58.99,56.86,58.99,1189889.0,69562239.84
2016-02-29,55.55,57.31,55.19,57.31,1296976.0,73459371.86
2016-02-26,54.75,56.96,54.58,56.04,1522255.0,85349126.11
2016-02-25,54.5,54.75,51.84,54.13,2537832.0,135935016.37
2016-02-24,55.47,55.93,54.5,54.76,1416665.0,77685479.33
2016-02-23,54.64,55.9,54.45,55.4,1250211.0,69286528.94
2016-02-22,54.29,55.26,54.29,54.95,859422.0,47217727.06
2016-02-19,54.37,54.63,53.36,53.95,1089797.0,58768249.76
2016-02-18,54.12,54.74,53.61,54.5,1477174.0,80299067.06
2016-02-17,52.24,53.72,52.0,53.63,1424167.0,75836616.51
2016-02-16,52.75,52.75,51.79,52.3,1279791.0,66819276.98
2016-02-15,51.47,52.53,51.19,52.16,1141687.0,59434389.97
2016-02-12,49.445,50.51,49.29,50.51,2172010.0,108415801.26
2016-02-11,50.46,50.46,48.865,49.145,2173498.0,107562880.75
2016-02-10,51.5,52.24,50.8,51.1,1668943.0,85897712.53
2016-02-09,50.93,51.6,50.15,51.04,2422836.0,123368573.28
2016-02-08,53.95,54.3,50.11,51.14,3260867.0,167025295.13
2016-02-05,54.79,55.54,54.16,54.31,1919484.0,105112100.52
2016-02-04,56.01,56.08,54.0,54.75,1686913.0,92695586.0
2016-02-03,55.94,56.23,54.56,55.21,2031216.0,112805653.21
2016-02-02,58.2,58.2,55.35,55.84,1560783.0,87743740.41
2016-02-01,59.65,59.69,57.73,58.3,1346701.0,78648852.12
2016-01-29,58.2,59.66,57.69,59.66,1244301.0,73431801.22
2016-01-28,57.87,58.47,56.79,57.35,1141840.0,65838378.14
2016-01-27,58.9,59.21,57.5,58.0,1397960.0,81166580.47
2016-01-26,58.28,59.24,58.04,58.94,1194378.0,70131492.06
2016-01-25,59.22,59.63,58.4,59.26,1201579.0,71088604.95
2016-01-22,58.0,59.4,57.68,58.64,1983054.0,116191297.56
2016-01-21,54.93,56.37,54.67,56.33,2367410.0,131983273.47
2016-01-20,55.01,55.2,54.0,54.33,1727186.0,94091285.43
2016-01-19,56.46,56.63,55.75,56.23,1112012.0,62516327.44
2016-01-18,55.14,55.81,54.69,55.29,1448512.0,80087493.19
2016-01-15,57.2,57.38,54.33,55.38,2940836.0,163809573.82
2016-01-14,59.0,59.13,57.35,57.96,1523258.0,88357634.77
2016-01-13,59.98,60.36,59.56,59.62,1091176.0,65412001.29
2016-01-12,58.8,60.02,58.4,59.33,1120034.0,66526004.31
2016-01-11,58.69,59.64,58.52,58.61,1415103.0,83439921.3
2016-01-08,60.31,61.11,59.59,59.61,1624822.0,97896357.26
2016-01-07,60.0,60.77,59.61,60.3,1632825.0,98300715.12
2016-01-06,62.09,62.2,60.17,61.5,1506254.0,92183738.16
2016-01-05,62.89,63.15,60.85,61.94,1422022.0,87801435.01
2016-01-04,63.35,63.62,61.72,62.27,1440784.0,90115990.45
2015-12-31,63.9,64.33,63.37,63.37,298407.0,18982077.71
2015-12-30,63.58,64.0,63.26,63.75,632108.0,40305620.12
2015-12-29,62.86,63.84,62.86,63.79,586669.0,37352630.8
2015-12-28,62.91,63.1,62.33,62.6,299979.0,18786075.88
2015-12-24,63.0,63.17,62.31,62.96,113947.0,7147823.22
2015-12-23,62.75,63.28,62.65,62.93,700792.0,44114457.21
2015-12-22,63.01,63.24,61.92,62.28,645747.0,40280463.95
2015-12-21,63.02,64.13,62.59,62.59,1132566.0,71687338.85
2015-12-18,64.38,64.38,63.17,63.49,1871782.0,119103835.85
2015-12-17,66.07,66.07,64.39,64.57,1651065.0,107368195.86
2015-12-16,63.32,64.83,62.66,64.3,1486628.0,95444244.15
2015-12-15,61.39,63.32,61.31,63.32,1843907.0,115373533.8
2015-12-14,62.49,63.18,60.89,60.89,1586019.0,97791427.83
2015-12-11,63.12,63.15,61.6,61.98,1469935.0,91281121.45
2015-12-10,62.63,63.54,62.12,63.17,1120907.0,70749193.4
2015-12-09,64.36,64.56,62.67,62.67,1338640.0,84822489.76
2015-12-08,65.36,65.36,63.89,64.35,1046402.0,67557701.01
2015-12-07,65.37,66.21,65.01,65.15,1136681.0,74439646.81
2015-12-04,65.56,65.56,63.89,64.98,1751410.0,113487499.82
2015-12-03,67.88,68.41,64.72,65.85,2980978.0,198234576.73
2015-12-02,68.5,68.72,67.89,68.0,1178131.0,80405246.95
2015-12-01,68.5,68.76,67.85,68.17,2403183.0,164333283.34
2015-11-30,68.75,69.96,68.7,69.88,1014322.0,70699393.29
2015-11-27,68.7,69.33,68.17,68.89,736274.0,50637799.1
2015-11-26,67.8,69.0,67.8,68.86,707306.0,48532454.27
2015-11-25,67.33,68.72,67.07,68.04,1202740.0,81944406.67
2015-11-24,67.68,67.71,66.55,67.3,1523086.0,102158820.09
2015-11-23,67.5,68.22,67.04,68.0,1101304.0,74625232.09
2015-11-20,66.94,67.56,66.87,67.23,1257741.0,84520138.36
2015-11-19,68.04,68.35,66.63,66.87,1073909.0,72230595.13
2015-11-18,67.74,68.06,67.5,67.57,1033927.0,70021853.9
2015-11-17,67.0,68.32,66.97,68.22,2010814.0,136181613.12
2015-11-16,66.0,66.71,65.48,66.35,1442128.0,95446114.57
2015-11-13,67.95,68.09,65.7,66.31,1529021.0,101551768.52
2015-11-12,69.97,70.9,67.81,68.0,2214463.0,152498489.5
2015-11-11,69.97,70.74,69.97,70.43,779767.0,54864150.44
2015-11-10,69.64,70.14,68.82,69.75,904067.0,62817671.09
2015-11-09,70.5,70.99,69.39,69.42,910716.0,63804303.05
2015-11-06,68.03,70.6,67.75,70.54,2152972.0,149617344.14
2015-11-05,67.96,68.41,67.58,67.74,1152707.0,78307349.86
2015-11-04,68.04,68.72,67.46,67.87,1028013.0,69873362.07
2015-11-03,69.43,69.52,67.62,67.79,1321454.0,90280175.77
2015-11-02,68.62,69.96,68.51,69.55,842635.0,58569028.04
2015-10-30,69.08,69.39,68.14,69.11,1289684.0,88688041.86
2015-10-29,68.66,69.09,68.09,68.67,1249833.0,85724492.98
2015-10-28,68.5,69.19,68.08,68.11,1415219.0,96870570.07
2015-10-27,69.29,69.91,68.57,68.65,1237032.0,85291763.53
2015-10-26,70.0,70.05,69.12,69.49,1140908.0,79314079.59
2015-10-23,70.05,71.46,69.64,70.34,1883248.0,133040238.7
2015-10-22,70.0,70.0,66.61,69.01,2490007.0,170063422.43
2015-10-21,69.59,69.86,69.01,69.44,1442148.0,100280260.8
2015-10-20,69.22,69.31,68.3,69.14,1030822.0,71104543.01
2015-10-19,68.79,69.54,68.63,69.23,1167512.0,80702716.9
2015-10-16,68.3,69.59,67.32,69.09,2353039.0,161383101.01
2015-10-15,67.0,68.03,65.98,67.98,1709274.0,115220572.91
2015-10-14,67.72,68.07,67.1,67.23,1116863.0,75339379.38
2015-10-13,66.81,68.48,66.33,68.31,1477670.0,99850017.1
2015-10-12,70.1,70.4,67.11,67.4,2611642.0,177895180.46
2015-10-09,71.73,72.04,70.47,71.0,1246403.0,88620792.08
2015-10-08,71.22,71.67,70.75,71.0,1471002.0,104518797.23
2015-10-07,72.1,72.45,70.95,71.26,1452688.0,104156400.34
2015-10-06,71.07,72.06,70.85,71.75,1264327.0,90593317.33
2015-10-05,70.0,71.53,70.0,71.18,1566272.0,111212375.2
2015-10-02,69.08,69.75,68.05,69.16,1509861.0,104039632.84
2015-10-01,68.23,69.92,67.81,68.35,1863014.0,127924853.2
2015-09-30,67.84,68.25,67.19,67.3,1872664.0,126491532.9
2015-09-29,66.56,67.88,66.33,66.79,1494348.0,100229187.54
2015-09-28,67.68,68.11,66.87,67.51,1877960.0,126724031.01
2015-09-25,67.1,68.78,66.62,67.98,1800595.0,122551981.11
2015-09-24,67.92,68.01,65.44,65.95,2178131.0,144928180.92
2015-09-23,68.13,68.54,67.55,68.09,1602297.0,109182159.06
2015-09-22,69.58,69.75,67.67,68.13,1732993.0,118377765.73
2015-09-21,69.25,70.32,69.19,69.63,2051802.0,142883517.5
2015-09-18,69.7,71.01,68.41,69.6,21750805.0,1513239314.25
2015-09-17,69.33,71.06,68.91,70.26,1720886.0,120701785.24
2015-09-16,68.59,69.48,67.87,69.29,1367341.0,94130545.23
2015-09-15,67.53,68.5,66.86,68.37,1259559.0,85429132.77
2015-09-14,67.06,67.72,66.62,66.85,975738.0,65405865.76
2015-09-11,67.24,67.35,65.76,66.88,894554.0,59702184.92
2015-09-10,67.03,67.74,66.42,66.95,1062825.0,71263521.58
2015-09-09,68.0,68.01,67.36,67.39,1217656.0,82396294.78
2015-09-08,66.7,67.96,66.4,66.69,1422425.0,95585734.89
2015-09-07,67.27,67.4,66.41,66.5,638007.0,42516066.31
2015-09-04,67.5,67.9,66.26,66.64,1318119.0,88110019.6
2015-09-03,67.51,68.86,66.95,68.29,1500324.0,101722294.19
2015-09-02,68.25,68.86,66.75,66.86,1753782.0,117905407.2
2015-09-01,68.8,69.8,66.61,68.0,1874346.0,126986572.17
2015-08-31,66.82,69.77,66.7,69.62,1844768.0,127643614.92
2015-08-28,67.36,67.9,65.48,67.15,1352116.0,90347508.0
2015-08-27,66.11,67.84,65.83,67.26,1564187.0,104797767.05
2015-08-26,64.4,66.52,63.76,64.58,1874939.0,121886322.11
2015-08-25,64.17,66.75,64.06,65.0,2036023.0,133339599.49
2015-08-24,64.14,64.24,60.19,63.33,2609156.0,163021709.08
2015-08-21,66.72,68.11,65.78,65.78,1033492.0,69039861.35
2015-08-20,69.6,69.81,67.78,68.08,639052.0,43839103.64
2015-08-19,70.61,70.77,69.74,69.9,897744.0,62907959.64
2015-08-18,70.0,71.34,69.91,71.07,605464.0,42827183.19
2015-08-17,71.1,71.35,69.8,70.35,733661.0,51660891.79
2015-08-14,69.2,71.0,69.0,70.88,1113154.0,78402006.68
2015-08-13,68.87,69.24,68.34,69.24,931272.0,64237519.51
2015-08-12,69.27,69.36,67.7,67.95,1476329.0,100930327.41
2015-08-11,70.68,70.68,69.47,69.62,846898.0,59120628.88
2015-08-10,70.5,70.85,70.08,70.62,611919.0,43193281.12
2015-08-07,70.46,70.67,69.83,70.0,630623.0,44192391.3
2015-08-06,70.0,70.86,69.72,70.46,842629.0,59322926.49
2015-08-05,70.0,70.25,69.49,69.95,915812.0,64035040.25
2015-08-04,70.0,70.0,69.15,69.95,803549.0,56006204.02
2015-08-03,68.93,70.41,68.86,69.75,979460.0,68220046.8
2015-07-31,67.2,68.96,67.2,68.86,1321590.0,90380685.18
2015-07-30,65.22,67.56,64.9,67.51,2564642.0,170657882.54
2015-07-29,61.15,61.49,60.7,61.35,832320.0,50909606.61
2015-07-28,60.02,61.4,60.02,60.98,818430.0,49777047.98
2015-07-27,62.5,62.76,59.71,59.94,2035324.0,123137575.32
2015-07-24,62.8,63.55,62.55,62.6,765314.0,48132001.31
2015-07-23,63.6,63.8,62.65,62.84,866122.0,54465806.34
2015-07-22,64.34,64.5,62.92,63.27,1072044.0,68005520.55
2015-07-21,65.81,66.17,64.62,64.73,703310.0,45830849.13
2015-07-20,66.13,66.69,65.62,65.78,641919.0,42371379.08
2015-07-17,66.27,66.3,65.91,66.0,841134.0,55560910.77
2015-07-16,66.0,66.23,65.69,66.07,1030079.0,68028186.75
2015-07-15,65.03,65.99,64.86,65.56,760054.0,49805705.79
2015-07-14,63.78,64.95,63.66,64.9,1029666.0,66437435.57
2015-07-13,63.44,63.85,63.12,63.6,776559.0,49343162.11
2015-07-10,62.45,62.87,61.72,62.74,833459.0,52071784.4
2015-07-09,60.45,61.25,60.27,60.88,717880.0,43701231.36
2015-07-08,59.11,60.45,58.94,60.12,921662.0,55175075.82
2015-07-07,60.39,60.61,58.95,58.95,922747.0,55069437.73
2015-07-06,59.8,60.62,59.44,60.3,790724.0,47581708.53
2015-07-03,60.91,61.24,60.45,61.0,672060.0,40889505.06
2015-07-02,62.3,62.34,61.0,61.0,781924.0,48054968.98
2015-07-01,61.31,62.57,60.98,62.13,1278315.0,79243169.35
2015-06-30,61.7,61.93,60.79,60.79,1702503.0,104448469.62
2015-06-29,60.9,62.3,60.49,61.63,952383.0,58777631.94
2015-06-26,63.35,63.85,62.89,63.51,626548.0,39766903.75
2015-06-10,60.75,62.15,59.98,61.86,1201480.0,73504723.19
2015-06-09,61.25,61.7,60.39,61.05,1106475.0,67601040.15
2015-06-08,61.86,62.04,60.84,61.23,620957.0,38103374.31
2015-06-05,62.7,62.7,60.99,61.72,1345101.0,83057514.95
2015-06-04,63.39,63.77,62.01,63.12,909818.0,57191156.77
